timestamp,simulation_time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,attitude_roll,attitude_pitch,attitude_yaw,control_throttle,control_roll,control_pitch,control_yaw,estimated_position_x,estimated_position_y,estimated_position_z,flight_mode,battery_level,setpoint_altitude,setpoint_position_x,setpoint_position_y,setpoint_position_z,position_error,attitude_error,waypoint_index,mission_complete
1761218437.9868534,0.11430883407592773,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218438.0865672,0.21402263641357422,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218438.1902015,0.3176569938659668,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218438.3001976,0.42765307426452637,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218438.460112,0.5875675678253174,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218438.5675457,0.6950011253356934,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218438.6716976,0.7991530895233154,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218438.775817,0.9032723903656006,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218438.879789,1.00724458694458,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218438.9825509,1.110006332397461,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218439.0833209,1.2107763290405273,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,manual,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761218439.1880066,1.3154621124267578,0.0,0.0,0.011318665305466585,0.0,0.0,0.43736878879584246,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.011318665305466585,stabilize,85.0,2.0,0.0,0.0,-2.0,1.9886813346945333,0.0,0,0
1761218439.2918227,1.4192781448364258,0.0,0.0,0.08779344562383708,0.0,0.0,0.910371730996181,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.08779344562383708,stabilize,85.0,2.0,0.0,0.0,-2.0,1.9122065543761628,0.0,0,0
1761218439.396058,1.5235135555267334,0.0,0.0,0.18410389619127257,0.0,0.0,0.9705902025751051,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.18410389619127257,stabilize,85.0,2.0,0.0,0.0,-2.0,1.8158961038087273,0.0,0,0
1761218439.4998696,1.6273250579833984,0.0,0.0,0.2907866214681561,0.0,0.0,1.0768764193883562,0.0,0.0,0.0,0.6705962587920749,0.0,0.0,0.0,0.0,0.0,0.2907866214681561,stabilize,85.0,2.0,0.0,0.0,-2.0,1.709213378531844,0.0,0,0
1761218439.6044102,1.731865644454956,0.0,0.0,0.40848977062229463,0.0,0.0,1.1717401123979763,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.40848977062229463,stabilize,85.0,2.0,0.0,0.0,-2.0,1.5915102293777053,0.0,0,0
1761218439.7114685,1.8389239311218262,0.0,0.0,0.5374955666951973,0.0,0.0,1.2240369017840182,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.5374955666951973,stabilize,85.0,2.0,0.0,0.0,-2.0,1.4625044333048027,0.0,0,0
1761218439.8200862,1.9475417137145996,0.0,0.0,0.6647976728728631,0.0,0.0,1.1122349760029147,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.6647976728728631,stabilize,85.0,2.0,0.0,0.0,-2.0,1.335202327127137,0.0,0,0
1761218439.9241416,2.0515971183776855,0.0,0.0,0.7820608705669049,0.0,0.0,1.1032344100426619,0.0,0.0,0.0,0.6761806893415163,0.0,0.0,0.0,0.0,0.0,0.7820608705669049,stabilize,85.0,2.0,0.0,0.0,-2.0,1.2179391294330952,0.0,0,0
1761218440.0287182,2.1561737060546875,0.0,0.0,0.8928527085444085,0.0,0.0,1.07280134083277,0.0,0.0,0.0,0.8754859123569732,0.0,0.0,0.0,0.0,0.0,0.8928527085444085,stabilize,85.0,2.0,0.0,0.0,-2.0,1.1071472914555915,0.0,0,0
1761218440.1339104,2.2613658905029297,0.0,0.0,0.9973554470137828,0.0,0.0,1.0077798306522412,0.0,0.0,0.0,0.8882947466023876,0.0,0.0,0.0,0.0,0.0,0.9973554470137828,stabilize,85.0,2.0,0.0,0.0,-2.0,1.0026445529862174,0.0,0,0
1761218440.2398517,2.367307186126709,0.0,0.0,1.0960585904464588,0.0,0.0,0.900913675197564,0.0,0.0,0.0,0.6390517350858592,0.0,0.0,0.0,0.0,0.0,1.0960585904464588,stabilize,85.0,2.0,0.0,0.0,-2.0,0.9039414095535412,0.0,0,0
1761218440.344667,2.4721224308013916,0.0,0.0,1.1870074086778644,0.0,0.0,0.8873515727785087,0.0,0.0,0.0,0.9033309245482839,0.0,0.0,0.0,0.0,0.0,1.1870074086778644,stabilize,85.0,2.0,0.0,0.0,-2.0,0.8129925913221356,0.0,0,0
1761218440.4493344,2.5767898559570312,0.0,0.0,1.2708439828780194,0.0,0.0,0.7763930759299917,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.2708439828780194,stabilize,85.0,2.0,0.0,0.0,-2.0,0.7291560171219806,0.0,0,0
1761218440.5561829,2.683638334274292,0.0,0.0,1.349380311015538,0.0,0.0,0.7062028673127589,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.349380311015538,stabilize,85.0,2.0,0.0,0.0,-2.0,0.650619688984462,0.0,0,0
1761218440.662223,2.7896785736083984,0.0,0.0,1.420659685464184,0.0,0.0,0.6156112026951216,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.420659685464184,stabilize,85.0,2.0,0.0,0.0,-2.0,0.579340314535816,0.0,0,0
1761218440.7670746,2.8945300579071045,0.0,0.0,1.4857442727065533,0.0,0.0,0.6181087199126094,0.0,0.0,0.0,0.7933424625390582,0.0,0.0,0.0,0.0,0.0,1.4857442727065533,stabilize,85.0,2.0,0.0,0.0,-2.0,0.5142557272934467,0.0,0,0
1761218440.8726728,3.0001282691955566,0.0,0.0,1.5460228081791476,0.0,0.0,0.5638741130243284,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.5460228081791476,stabilize,85.0,2.0,0.0,0.0,-2.0,0.4539771918208524,0.0,0,0
1761218440.9796307,3.107086181640625,0.0,0.0,1.6023571040280684,0.0,0.0,0.48393611604357634,0.0,0.0,0.0,0.5067895513936758,0.0,0.0,0.0,0.0,0.0,1.6023571040280684,stabilize,85.0,2.0,0.0,0.0,-2.0,0.3976428959719316,0.0,0,0
1761218441.0862029,3.213658332824707,0.0,0.0,1.653554873701394,0.0,0.0,0.4358457991892768,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.653554873701394,stabilize,85.0,2.0,0.0,0.0,-2.0,0.3464451262986059,0.0,0,0
1761218441.1927617,3.3202171325683594,0.0,0.0,1.699288519981881,0.0,0.0,0.442493716891024,0.0,0.0,0.0,0.8159789175179951,0.0,0.0,0.0,0.0,0.0,1.699288519981881,stabilize,85.0,2.0,0.0,0.0,-2.0,0.300711480018119,0.0,0,0
1761218441.2973998,3.4248552322387695,0.0,0.0,1.7407327502124048,0.0,0.0,0.38739975679224775,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.7407327502124048,stabilize,85.0,2.0,0.0,0.0,-2.0,0.2592672497875952,0.0,0,0
1761218441.400748,3.5282034873962402,0.0,0.0,1.7773191769473144,0.0,0.0,0.3237291461360039,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.7773191769473144,stabilize,85.0,2.0,0.0,0.0,-2.0,0.22268082305268555,0.0,0,0
1761218441.5044203,3.63187575340271,0.0,0.0,1.809979226965936,0.0,0.0,0.31954877302201784,0.0,0.0,0.0,0.7372056112058264,0.0,0.0,0.0,0.0,0.0,1.809979226965936,stabilize,85.0,2.0,0.0,0.0,-2.0,0.19002077303406395,0.0,0,0
1761218441.6058247,3.7332801818847656,0.0,0.0,1.8384117455503295,0.0,0.0,0.2437303717247405,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.8384117455503295,stabilize,85.0,2.0,0.0,0.0,-2.0,0.1615882544496705,0.0,0,0
1761218441.7083218,3.8357772827148438,0.0,0.0,1.8638453057888043,0.0,0.0,0.2306541470546312,0.0,0.0,0.0,0.5801816330075186,0.0,0.0,0.0,0.0,0.0,1.8638453057888043,stabilize,85.0,2.0,0.0,0.0,-2.0,0.13615469421119575,0.0,0,0
1761218441.8180704,3.945525884628296,0.0,0.0,1.8888451698504525,0.0,0.0,0.19894470833533745,0.0,0.0,0.0,0.5408187686503495,0.0,0.0,0.0,0.0,0.0,1.8888451698504525,stabilize,85.0,2.0,0.0,0.0,-2.0,0.11115483014954752,0.0,0,0
1761218441.9213893,4.048844814300537,0.0,0.0,1.9092496227057985,0.0,0.0,0.2453049042044952,0.0,0.0,0.0,0.9469848434869865,0.0,0.0,0.0,0.0,0.0,1.9092496227057985,stabilize,85.0,2.0,0.0,0.0,-2.0,0.09075037729420155,0.0,0,0
1761218442.0251155,4.152570962905884,0.0,0.0,1.928551242719606,0.0,0.0,0.1516322347196815,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.928551242719606,stabilize,85.0,2.0,0.0,0.0,-2.0,0.0714487572803939,0.0,0,0
1761218442.129544,4.256999492645264,0.0,0.0,1.9459209007574854,0.0,0.0,0.17552459749074503,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.9459209007574854,stabilize,85.0,2.0,0.0,0.0,-2.0,0.05407909924251464,0.0,0,0
1761218442.2326899,4.360145330429077,0.0,0.0,1.9613374532466235,0.0,0.0,0.1329847006096951,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.9613374532466235,stabilize,85.0,2.0,0.0,0.0,-2.0,0.03866254675337655,0.0,0,0
1761218442.3379297,4.46538519859314,0.0,0.0,1.9757051938561712,0.0,0.0,0.1868017177882792,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.9757051938561712,stabilize,85.0,2.0,0.0,0.0,-2.0,0.02429480614382884,0.0,0,0
1761218442.4444952,4.571950674057007,0.0,0.0,1.9899366727200916,0.0,0.0,0.10261553952665817,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.9899366727200916,stabilize,85.0,2.0,0.0,0.0,-2.0,0.01006332727990844,0.0,0,0
1761218442.549903,4.677358388900757,0.0,0.0,2.0029297304018128,0.0,0.0,0.1032734110852364,0.0,0.0,0.0,0.5227742509898883,0.0,0.0,0.0,0.0,0.0,2.0029297304018128,stabilize,85.0,2.0,0.0,0.0,-2.0,0.002929730401812769,0.0,0,0
1761218442.6543295,4.781785011291504,0.0,0.0,2.0150926048712603,0.0,0.0,0.11523046669373929,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.0150926048712603,stabilize,85.0,2.0,0.0,0.0,-2.0,0.015092604871260296,0.0,0,0
1761218442.7599053,4.8873608112335205,0.0,0.0,2.0268564296836087,0.0,0.0,0.1534553973218877,0.0,0.0,0.0,0.9278803492061588,0.0,0.0,0.0,0.0,0.0,2.0268564296836087,stabilize,85.0,2.0,0.0,0.0,-2.0,0.026856429683608685,0.0,0,0
1761218442.8631606,4.990616083145142,0.0,0.0,2.038015577396921,0.0,0.0,0.07754457355110012,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.038015577396921,stabilize,85.0,2.0,0.0,0.0,-2.0,0.038015577396921074,0.0,0,0
1761218442.9682066,5.0956621170043945,0.0,0.0,2.047715389605886,0.0,0.0,0.061299768322484835,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.047715389605886,stabilize,85.0,2.0,0.0,0.0,-2.0,0.04771538960588595,0.0,0,0
1761218443.0722785,5.1997339725494385,0.0,0.0,2.0557465346650954,0.0,0.0,0.08736978872502586,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.0557465346650954,stabilize,85.0,2.0,0.0,0.0,-2.0,0.05574653466509538,0.0,0,0
1761218443.176963,5.304418563842773,0.0,0.0,2.0625455134495003,0.0,0.0,0.025178188975072423,0.0,0.0,0.0,0.3830632880446305,0.0,0.0,0.0,0.0,0.0,2.0625455134495003,stabilize,85.0,2.0,0.0,0.0,-2.0,0.06254551344950032,0.0,0,0
1761218443.2820394,5.409494876861572,0.0,0.0,2.0688489079085315,0.0,0.0,0.1065394699790145,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,2.0688489079085315,stabilize,85.0,2.0,0.0,0.0,-2.0,0.06884890790853149,0.0,0,0
1761218443.391192,5.5186474323272705,0.0,0.0,2.0745395060081293,0.0,0.0,0.03472892274994305,0.0,0.0,0.0,0.5758183553382337,0.0,0.0,0.0,0.0,0.0,2.0745395060081293,stabilize,85.0,2.0,0.0,0.0,-2.0,0.07453950600812931,0.0,0,0
1761218443.4948967,5.622352123260498,0.0,0.0,2.0785978303731416,0.0,0.0,0.04997129088423139,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.0785978303731416,stabilize,85.0,2.0,0.0,0.0,-2.0,0.07859783037314161,0.0,0,0
1761218443.6009998,5.728455305099487,0.0,0.0,2.0822202039349085,0.0,0.0,0.019757817385790327,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.0822202039349085,stabilize,85.0,2.0,0.0,0.0,-2.0,0.08222020393490848,0.0,0,0
1761218443.7041762,5.831631660461426,0.0,0.0,2.0848927853168435,0.0,0.0,-0.0010195777632689765,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.0848927853168435,stabilize,85.0,2.0,0.0,0.0,-2.0,0.08489278531684352,0.0,0,0
1761218443.807779,5.935234546661377,0.0,0.0,2.088266148929856,0.0,0.0,0.07270978122227906,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,2.088266148929856,stabilize,85.0,2.0,0.0,0.0,-2.0,0.08826614892985596,0.0,0,0
1761218443.914142,6.041597366333008,0.0,0.0,2.0917488254896255,0.0,0.0,0.014351403326917554,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.0917488254896255,stabilize,85.0,2.0,0.0,0.0,-2.0,0.09174882548962549,0.0,0,0
1761218444.0193644,6.146819829940796,0.0,0.0,2.0937736284900152,0.0,0.0,0.03487096910792126,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.0937736284900152,stabilize,85.0,2.0,0.0,0.0,-2.0,0.09377362849001525,0.0,0,0
1761218444.1227245,6.250180006027222,0.0,0.0,2.0956901865744637,0.0,0.0,0.05398790199285991,0.0,0.0,0.0,0.8489992858386687,0.0,0.0,0.0,0.0,0.0,2.0956901865744637,stabilize,85.0,2.0,0.0,0.0,-2.0,0.09569018657446371,0.0,0,0
1761218444.2273822,6.354837656021118,0.0,0.0,2.0983802102561784,0.0,0.0,0.01757439229965036,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.0983802102561784,stabilize,85.0,2.0,0.0,0.0,-2.0,0.09838021025617838,0.0,0,0
1761218444.3326733,6.4601287841796875,0.0,0.0,2.1006273162227385,0.0,0.0,0.06536307456375884,0.0,0.0,0.0,0.9119422940969981,0.0,0.0,0.0,0.0,0.0,2.1006273162227385,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10062731622273846,0.0,0,0
1761218444.4369175,6.564373016357422,0.0,0.0,2.10356826170005,0.0,0.0,-0.008397679416207442,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.10356826170005,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10356826170005018,0.0,0,0
1761218444.5469387,6.674394130706787,0.0,0.0,2.106388187974351,0.0,0.0,-0.018492528335894307,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.106388187974351,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10638818797435112,0.0,0,0
1761218444.6526477,6.7801032066345215,0.0,0.0,2.108570595713158,0.0,0.0,-0.004810638211587885,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.108570595713158,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10857059571315819,0.0,0,0
1761218444.7567062,6.884161710739136,0.0,0.0,2.109356973341753,0.0,0.0,0.05042573884023761,0.0,0.0,0.0,0.887729103415363,0.0,0.0,0.0,0.0,0.0,2.109356973341753,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10935697334175298,0.0,0,0
1761218444.864387,6.99184250831604,0.0,0.0,2.111653960809359,0.0,0.0,-0.0053396840376337545,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.111653960809359,stabilize,85.0,2.0,0.0,0.0,-2.0,0.11165396080935919,0.0,0,0
1761218444.9691353,7.096590757369995,0.0,0.0,2.111954743141337,0.0,0.0,0.023938218093531576,0.0,0.0,0.0,0.7799834763843343,0.0,0.0,0.0,0.0,0.0,2.111954743141337,stabilize,85.0,2.0,0.0,0.0,-2.0,0.1119547431413368,0.0,0,0
1761218445.0745778,7.202033281326294,0.0,0.0,2.111945602922536,0.0,0.0,-0.03297914059099748,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.111945602922536,stabilize,85.0,2.0,0.0,0.0,-2.0,0.11194560292253586,0.0,0,0
1761218445.1792648,7.30672025680542,0.0,0.0,2.112338265170073,0.0,0.0,0.011696875772995084,0.0,0.0,0.0,0.7198164403681464,0.0,0.0,0.0,0.0,0.0,2.112338265170073,stabilize,85.0,2.0,0.0,0.0,-2.0,0.11233826517007284,0.0,0,0
1761218445.2888877,7.4163432121276855,0.0,0.0,2.110635233010568,0.0,0.0,-0.05085868250176612,0.0,0.0,0.0,0.3985645371796467,0.0,0.0,0.0,0.0,0.0,2.110635233010568,stabilize,85.0,2.0,0.0,0.0,-2.0,0.11063523301056799,0.0,0,0
1761218445.393945,7.521400451660156,0.0,0.0,2.1096170993752064,0.0,0.0,0.040072697304657415,0.0,0.0,0.0,0.92059606663946,0.0,0.0,0.0,0.0,0.0,2.1096170993752064,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10961709937520636,0.0,0,0
1761218445.4984593,7.625914812088013,0.0,0.0,2.1086258029410203,0.0,0.0,-0.021880946353621405,0.0,0.0,0.0,0.565418195843245,0.0,0.0,0.0,0.0,0.0,2.1086258029410203,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10862580294102031,0.0,0,0
1761218445.604547,7.73200249671936,0.0,0.0,2.107288774012288,0.0,0.0,-0.025301763858165537,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.107288774012288,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10728877401228809,0.0,0,0
1761218445.7102277,7.837683200836182,0.0,0.0,2.105867155963424,0.0,0.0,-0.03365730067506785,0.0,0.0,0.0,0.4613134043122604,0.0,0.0,0.0,0.0,0.0,2.105867155963424,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10586715596342389,0.0,0,0
1761218445.8143787,7.941834211349487,0.0,0.0,2.1043069145034017,0.0,0.0,-0.008013276165913262,0.0,0.0,0.0,0.688937010979563,0.0,0.0,0.0,0.0,0.0,2.1043069145034017,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10430691450340168,0.0,0,0
1761218445.9190247,8.046480178833008,0.0,0.0,2.103367034485911,0.0,0.0,-0.007589181921982633,0.0,0.0,0.0,0.658927961899392,0.0,0.0,0.0,0.0,0.0,2.103367034485911,stabilize,85.0,2.0,0.0,0.0,-2.0,0.103367034485911,0.0,0,0
1761218446.0246468,8.15210223197937,0.0,0.0,2.1031152108177418,0.0,0.0,-0.0015559170980252689,0.0,0.0,0.0,0.6595030103864312,0.0,0.0,0.0,0.0,0.0,2.1031152108177418,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10311521081774178,0.0,0,0
1761218446.1334248,8.2608802318573,0.0,0.0,2.1016635656134315,0.0,0.0,-0.017138831054637094,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.1016635656134315,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10166356561343148,0.0,0,0
1761218446.2412276,8.368683099746704,0.0,0.0,2.100996229427258,0.0,0.0,0.023445686998334568,0.0,0.0,0.0,0.8162938881790875,0.0,0.0,0.0,0.0,0.0,2.100996229427258,stabilize,85.0,2.0,0.0,0.0,-2.0,0.10099622942725794,0.0,0,0
1761218446.3431447,8.470600128173828,9.752323145512318e-05,0.0,2.101116979128488,0.008346367549312766,0.0,0.0035471527048317516,0.0,-0.04986150036050647,0.0,0.6009960194772189,0.0,-0.12,0.0,9.752323145512318e-05,0.0,2.101116979128488,auto,85.0,2.0959997791370433,10.0,0.0,0.0,10.218255335665853,0.049861500360506475,0,0
1761218446.4462593,8.57371473312378,0.004819868863002356,0.0,2.1028951765624426,0.06912775057993675,0.0,0.0007556553830228192,0.0,0.006524734276661644,0.0,0.44136834261909874,0.0,0.03735423687611829,0.0,0.004819868863002356,0.0,2.1028951765624426,auto,85.0,2.0997266192127304,10.0,0.0,0.0,10.213999900993018,0.006524734276661644,0,0
1761218446.5513618,8.67881727218628,0.011435177186686823,0.0,2.1072511234542275,0.07038362251495667,0.0,0.08352294415110828,0.0,-0.03197138147633497,0.0,0.8759934115396141,0.0,0.11112250382460209,0.0,0.011435177186686823,0.0,2.1072511234542275,auto,85.0,2.1036714040219726,10.0,0.0,0.0,10.208424683409417,0.03197138147633497,0,0
1761218446.6555493,8.783004760742188,0.018980172824966664,0.0,2.1135201931189957,0.07228402654290185,0.0,0.07335862452537842,0.0,-0.018899200150144894,0.0,0.35,0.0,0.005143459241991784,0.0,0.018980172824966664,0.0,2.1135201931189957,auto,85.0,2.109313825313568,10.0,0.0,0.0,10.20233916301467,0.018899200150144894,0,0
