timestamp,simulation_time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,attitude_roll,attitude_pitch,attitude_yaw,control_throttle,control_roll,control_pitch,control_yaw,flight_mode
1761305982.7550123,0.10977697372436523,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305982.8606765,0.21544122695922852,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305982.964686,0.31945061683654785,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305983.0680456,0.42281031608581543,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305983.223297,0.5780618190765381,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305983.3266432,0.6814079284667969,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305983.4333699,0.7881345748901367,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305983.5383806,0.8931453227996826,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305983.642666,0.9974308013916016,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305983.7469237,1.1016883850097656,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305983.8490527,1.203817367553711,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305983.9560616,1.310826301574707,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305984.0596385,1.4144032001495361,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305984.1638865,1.5186512470245361,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305984.2700787,1.6248433589935303,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305984.3828344,1.7375991344451904,0.0,0.0,0.06600239889440966,0.0,0.0,0.8896598401510305,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305984.487129,1.8418936729431152,0.0,0.0,0.16349715840099457,0.0,0.0,0.9342204913273241,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305984.5988805,1.9536452293395996,0.0,0.0,0.26927729669438555,0.0,0.0,0.9599847726604355,0.0,0.0,0.0,0.4413641352445572,0.0,0.0,0.0,stabilize
1761305984.7021523,2.0569169521331787,0.0,0.0,0.3696322501559026,0.0,0.0,0.9614577695132236,0.0,0.0,0.0,0.44096068814165335,0.0,0.0,0.0,stabilize
1761305984.8073783,2.1621429920196533,0.0,0.0,0.47047739421479273,0.0,0.0,0.9602834958671647,0.0,0.0,0.0,0.4921415278956325,0.0,0.0,0.0,stabilize
1761305984.9135885,2.268353223800659,0.0,0.0,0.5707300961005568,0.0,0.0,0.932500621564986,0.0,0.0,0.0,0.4309363960410046,0.0,0.0,0.0,stabilize
1761305985.0214138,2.376178503036499,0.0,0.0,0.6699190916044546,0.0,0.0,0.901756287756022,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305985.126294,2.4810585975646973,0.0,0.0,0.7633060153863587,0.0,0.0,0.8796307865933078,0.0,0.0,0.0,0.4695497185484008,0.0,0.0,0.0,stabilize
1761305985.2337933,2.5885579586029053,0.0,0.0,0.8553562120605109,0.0,0.0,0.8407206580493327,0.0,0.0,0.0,0.4497069794987894,0.0,0.0,0.0,stabilize
1761305985.3394773,2.694242000579834,0.0,0.0,0.9419382161817802,0.0,0.0,0.7986080415718376,0.0,0.0,0.0,0.4227107123771182,0.0,0.0,0.0,stabilize
1761305985.44323,2.797994613647461,0.0,0.0,1.0228294453908944,0.0,0.0,0.7577572542907623,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305985.547926,2.9026906490325928,0.0,0.0,1.1003069725981116,0.0,0.0,0.716076429618066,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305985.652763,3.0075275897979736,0.0,0.0,1.173741065519653,0.0,0.0,0.6774264054496426,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305985.7564125,3.1111772060394287,0.0,0.0,1.2421473930366753,0.0,0.0,0.6394213405096633,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305985.862294,3.2170586585998535,0.0,0.0,1.3077406770367064,0.0,0.0,0.6009833826989741,0.0,0.0,0.0,0.43726303160790614,0.0,0.0,0.0,stabilize
1761305985.9677567,3.322521448135376,0.0,0.0,1.3689597702526393,0.0,0.0,0.5581144904321245,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305986.0731747,3.4279394149780273,0.0,0.0,1.4261820371188072,0.0,0.0,0.5235288613170759,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305986.1775873,3.5323519706726074,0.0,0.0,1.4790816803112952,0.0,0.0,0.48900343380388583,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305986.2835636,3.6383283138275146,0.0,0.0,1.5290479189138761,0.0,0.0,0.45183907574260357,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305986.3848577,3.7396223545074463,0.0,0.0,1.573479280713436,0.0,0.0,0.41603497523977695,0.0,0.0,0.0,0.40554167691250487,0.0,0.0,0.0,stabilize
1761305986.4910119,3.8457765579223633,0.0,0.0,1.6168251044774093,0.0,0.0,0.3920490329976104,0.0,0.0,0.0,0.4313410531219707,0.0,0.0,0.0,stabilize
1761305986.5953758,3.9501404762268066,0.0,0.0,1.65622953822792,0.0,0.0,0.36014974131937877,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305986.7005174,4.055282115936279,0.0,0.0,1.693033872569119,0.0,0.0,0.33562735669594496,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305986.8053935,4.160158157348633,0.0,0.0,1.7270540627419115,0.0,0.0,0.3088544080606377,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305986.910218,4.2649827003479,0.0,0.0,1.7585266333990783,0.0,0.0,0.28759560346665214,0.0,0.0,0.0,0.4329598602984361,0.0,0.0,0.0,stabilize
1761305987.014205,4.368969678878784,0.0,0.0,1.7872706647291414,0.0,0.0,0.2698577741688573,0.0,0.0,0.0,0.46820622015978064,0.0,0.0,0.0,stabilize
1761305987.1223598,4.477124452590942,0.0,0.0,1.815127121106851,0.0,0.0,0.24537903782320977,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305987.2272146,4.581979274749756,0.0,0.0,1.8400299565766198,0.0,0.0,0.2236733692590657,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305987.3313541,4.686118841171265,0.0,0.0,1.8627966551292454,0.0,0.0,0.20810185188562585,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305987.4364345,4.791199207305908,0.0,0.0,1.8839086517578545,0.0,0.0,0.1871940622169552,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305987.542206,4.896970748901367,0.0,0.0,1.9035996798839976,0.0,0.0,0.1795588784384719,0.0,0.0,0.0,0.45545001273618935,0.0,0.0,0.0,stabilize
1761305987.6478257,5.0025904178619385,0.0,0.0,1.9216165051801057,0.0,0.0,0.1603235765920776,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305987.7543051,5.10906982421875,0.0,0.0,1.938294294249063,0.0,0.0,0.1496044881475404,0.0,0.0,0.0,0.44097196615684275,0.0,0.0,0.0,stabilize
1761305987.8589976,5.213762283325195,0.0,0.0,1.953267474658521,0.0,0.0,0.13571494554023833,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305987.969755,5.324519634246826,0.0,0.0,1.9675649851331138,0.0,0.0,0.13155621306447485,0.0,0.0,0.0,0.4982555352174458,0.0,0.0,0.0,stabilize
1761305988.0737655,5.428530216217041,0.0,0.0,1.9798343866448544,0.0,0.0,0.10824691037273247,0.0,0.0,0.0,0.4156384450573943,0.0,0.0,0.0,stabilize
1761305988.1796172,5.534381866455078,0.0,0.0,1.9912848053316783,0.0,0.0,0.09739767246824213,0.0,0.0,0.0,0.4096737310003858,0.0,0.0,0.0,stabilize
1761305988.2833145,5.6380791664123535,0.0,0.0,2.001441872822573,0.0,0.0,0.09012911613180069,0.0,0.0,0.0,0.42320469718940523,0.0,0.0,0.0,stabilize
1761305988.3881812,5.742945909500122,0.0,0.0,2.0108087739829457,0.0,0.0,0.08271234566411356,0.0,0.0,0.0,0.43258201372877414,0.0,0.0,0.0,stabilize
1761305988.492351,5.847115755081177,0.0,0.0,2.0191818983901624,0.0,0.0,0.07154212078520941,0.0,0.0,0.0,0.406368918272461,0.0,0.0,0.0,stabilize
1761305988.5969124,5.951677083969116,0.0,0.0,2.0269012577476997,0.0,0.0,0.0700993385903389,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305988.703274,6.058038711547852,0.0,0.0,2.033958599679577,0.0,0.0,0.0655423784168601,0.0,0.0,0.0,0.4629791919675304,0.0,0.0,0.0,stabilize
