timestamp,simulation_time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,attitude_roll,attitude_pitch,attitude_yaw,control_throttle,control_roll,control_pitch,control_yaw,estimated_position_x,estimated_position_y,estimated_position_z,flight_mode,battery_level,setpoint_altitude,setpoint_position_x,setpoint_position_y,setpoint_position_z,position_error,attitude_error
1761039752.4674084,0.1002044677734375,-2.8865552031347455e-05,-6.362531638604677e-05,9.977328397170437,-0.0010508600836535412,-0.002391646972057268,-0.4536824580342232,-0.011057393437028166,0.004720885948047027,0.003547704966375407,0.62,0.0114666770244154,-0.005791229431126422,-0.08137345421713582,-0.055939047643207666,-0.03717228252028712,-1.7984314559171763,stabilize,85.0,10.0,0.0,0.0,-10.0,8.201843545138363,0.03509563128564187
1761039752.6191313,0.25192737579345703,-0.0004140149120135226,-0.0010117917916284745,9.858576175654663,-0.0053168943147918445,-0.014530221819347872,-1.123543122754313,-0.05884202945398362,0.018683829996872237,-0.01064452945044553,0.62,-0.05074561879108114,0.023405175037946657,-0.15,-0.1115739337133527,-0.0547552018325039,2.4305641652379957,stabilize,85.0,10.0,0.0,0.0,-10.0,12.431185476088393,0.09662787975779714
1761039752.7267725,0.35956859588623047,-0.002063472018534913,-0.005457250016029585,9.709173652159604,-0.02535197649703686,-0.06665822572525712,-1.6137392664795758,-0.06223683067423738,0.018637860671490855,-0.03984083689620645,0.62,-0.03730101372960763,0.003595855924343869,0.11207016887392554,-0.05588360625838946,-0.1324420614784237,5.7585254594258535,stabilize,85.0,10.0,0.0,0.0,-10.0,15.759181086987672,0.035552504731470015
1761039752.8287973,0.4615933895111084,-0.005026711047763867,-0.013767226706099454,9.521197241657305,-0.03450762310321716,-0.10010669826072259,-2.071763937146429,-0.09473105145982337,0.029912069256963145,-0.058797902606887914,0.62,0.05117840850011134,-0.024785022300225664,0.02537142403073995,0.22015908983596913,-0.1888159164823212,6.8765422245214785,stabilize,85.0,10.0,0.0,0.0,-10.0,16.879034300907467,0.02803738520560966
1761039752.9389093,0.5717053413391113,-0.009835859336155876,-0.027516164982795372,9.26780885407114,-0.049829069253277035,-0.14547911029026467,-2.5522543668477984,-0.05566720423147637,0.010399656561080772,-0.06171967233083779,0.62,-0.045899516360087794,0.031644554982941615,0.08916590456861392,0.2202580555011599,-0.18223101857493587,8.244871099994832,stabilize,85.0,10.0,0.0,0.0,-10.0,18.247110544153852,0.08532343405738252
1761039753.0472538,0.6800498962402344,-0.015955885898983585,-0.04523827065378842,8.965070390192828,-0.06447594222577249,-0.18409709507755534,-3.0346534141945734,-0.07338230063961074,0.0200125104067868,-0.051303404773667544,0.62,0.02012855282460136,-0.008813739263364187,0.15,0.2217337873902651,-0.1723105116948239,9.078548230425229,stabilize,85.0,10.0,0.0,0.0,-10.0,19.08061475334515,0.136584379521059
1761039753.1548724,0.7876684665679932,-0.023415752123838472,-0.06690091384479846,8.612799410720958,-0.07510385356872942,-0.2169812570413061,-3.5107601604127012,-0.05927721509047402,0.029030284983859317,-0.03499953489227472,0.62,0.0026131300246356928,-0.009910237804930739,-0.05606805874299306,0.012135385206507527,0.07649024062811087,8.058150058348481,stabilize,85.0,10.0,0.0,0.0,-10.0,18.05831613286014,0.006531127909395036
1761039753.2622042,0.8950002193450928,-0.03237733571355591,-0.09171509723485263,8.21318661944062,-0.0913036151703882,-0.2474792000106942,-3.977425973247916,-0.05876669663559048,0.01752996110324189,-0.017835303148771204,0.62,-0.022367693964214598,-0.003169825105942815,0.004179966866437797,0.5699576365569601,-0.5564577563638072,7.573030596826936,stabilize,85.0,10.0,0.0,0.0,-10.0,17.591074478243296,0.035218509168658846
1761039753.369063,1.0018589496612549,-0.04255180821004287,-0.12041281702672177,7.760625969116053,-0.09749436798231664,-0.28874852124919514,-4.44209201784546,-0.07616700697323861,0.011592543030607439,0.005009931610096181,0.62,0.02407543923728519,0.0009859765778007805,-0.11069074169831292,0.6854740958293354,-0.8592972685949372,7.634584304917154,stabilize,85.0,10.0,0.0,0.0,-10.0,17.66880952806663,0.03650133479143486
1761039753.4703712,1.1031672954559326,-0.052751730236362156,-0.15147089818653806,7.2865025255204525,-0.10240593569986133,-0.3201914271187444,-4.871848756764399,-0.06719164974498987,0.008503211839983784,0.018538599682793384,0.62,-0.009697951092631833,0.0026509289773036307,-0.09370060614036677,0.669451863665895,-0.7548430206209704,7.475010968707722,stabilize,85.0,10.0,0.0,0.0,-10.0,17.504112720729406,0.04686157870407668
