timestamp,simulation_time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,attitude_roll,attitude_pitch,attitude_yaw,control_throttle,control_roll,control_pitch,control_yaw,flight_mode
1761301895.041754,0.10523200035095215,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301895.1481938,0.2116718292236328,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301895.2540777,0.31755566596984863,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301895.3598447,0.4233226776123047,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301895.46245,0.5259280204772949,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301895.5714731,0.634951114654541,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301895.6765916,0.7400696277618408,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301895.7813497,0.8448276519775391,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301895.8863635,0.9498414993286133,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301895.989609,1.0530869960784912,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301896.0948758,1.1583538055419922,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301896.1983643,1.2618422508239746,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301896.3085768,1.3720548152923584,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761301896.4140534,1.4775314331054688,0.0,0.0,0.0684170734568129,0.0,0.0,1.4337857554618876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,stabilize
1761301896.5177128,1.581190824508667,0.0,0.0,0.23706118479643948,0.0,0.0,1.6884574599049489,0.0,0.0,0.0,0.4610191870763607,0.0,0.0,0.0,stabilize
1761301896.6216288,1.6851067543029785,0.0,0.0,0.4136974615546254,0.0,0.0,1.689689561006662,0.0,0.0,0.0,0.41680784607195287,0.0,0.0,0.0,stabilize
1761301896.726765,1.7902429103851318,0.0,0.0,0.587627124045289,0.0,0.0,1.607756560767868,0.0,0.0,0.0,0.3939023283349806,0.0,0.0,0.0,stabilize
1761301896.8315995,1.8950774669647217,0.0,0.0,0.7500490820939218,0.0,0.0,1.485985852969224,0.0,0.0,0.0,0.3806402219119658,0.0,0.0,0.0,stabilize
1761301896.9366145,2.0000925064086914,0.0,0.0,0.8989920067014693,0.0,0.0,1.3493924002692719,0.0,0.0,0.0,0.38028963234238033,0.0,0.0,0.0,stabilize
1761301897.040111,2.1035890579223633,0.0,0.0,1.031562279981984,0.0,0.0,1.212997405694429,0.0,0.0,0.0,0.37951765565072704,0.0,0.0,0.0,stabilize
1761301897.1527727,2.2162506580352783,0.0,0.0,1.1590891448103684,0.0,0.0,1.0730626636882792,0.0,0.0,0.0,0.3852287000913539,0.0,0.0,0.0,stabilize
1761301897.2578738,2.3213517665863037,0.0,0.0,1.2652910749121675,0.0,0.0,0.9503854361644006,0.0,0.0,0.0,0.38867355222141114,0.0,0.0,0.0,stabilize
1761301897.3625042,2.4259822368621826,0.0,0.0,1.3592572397883487,0.0,0.0,0.8394210234911967,0.0,0.0,0.0,0.3936387409830205,0.0,0.0,0.0,stabilize
1761301897.46684,2.530318021774292,0.0,0.0,1.4419654323309727,0.0,0.0,0.7399326780624744,0.0,0.0,0.0,0.3986265628152431,0.0,0.0,0.0,stabilize
1761301897.5733626,2.636840581893921,0.0,0.0,1.5158937813817994,0.0,0.0,0.6498646276317103,0.0,0.0,0.0,0.40346590299002516,0.0,0.0,0.0,stabilize
1761301897.6780598,2.7415378093719482,0.0,0.0,1.579742990821773,0.0,0.0,0.5713988018169156,0.0,0.0,0.0,0.40789149124883906,0.0,0.0,0.0,stabilize
1761301897.7835412,2.8470191955566406,0.0,0.0,1.6362513383256447,0.0,0.0,0.5014746959537669,0.0,0.0,0.0,0.4117018807119742,0.0,0.0,0.0,stabilize
