timestamp,simulation_time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,attitude_roll,attitude_pitch,attitude_yaw,control_throttle,control_roll,control_pitch,control_yaw,estimated_position_x,estimated_position_y,estimated_position_z,flight_mode,battery_level,setpoint_altitude,setpoint_position_x,setpoint_position_y,setpoint_position_z,position_error,attitude_error
1761052704.6849964,0.11005449295043945,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09196879536317908,0.044549834085815636,-0.04815646408529861,manual,85.0,0.0,0.0,0.0,0.0,0.11296898720811241,0.03486162654731864
1761052704.7937438,0.21880197525024414,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19917831567271355,-0.10213297992241781,0.1886359895678045,manual,85.0,0.0,0.0,0.0,0.0,0.2927228784742952,0.05544219896102558
1761052704.9022622,0.3273203372955322,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1976905274896645,-0.10177398190342567,0.26404253289566443,manual,85.0,0.0,0.0,0.0,0.0,0.34519262337074735,0.00695413688940408
1761052705.0118852,0.43694329261779785,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16493316510696177,-0.031117376106151496,0.4258517480596992,manual,85.0,0.0,0.0,0.0,0.0,0.457734586166955,0.03640658679286846
1761052705.120717,0.5457751750946045,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16493926217312996,-0.023786873836975298,0.5140638550183674,manual,85.0,0.0,0.0,0.0,0.0,0.5404002429769047,0.025563183011455194
1761052705.230262,0.6553201675415039,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008887227959862045,-0.05553988979005688,0.4644308307652417,manual,85.0,0.0,0.0,0.0,0.0,0.46782438878706917,0.05619223807307806
1761052705.3398955,0.76495361328125,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3873116700380871,-0.08424137996470199,0.5927209175857295,manual,85.0,0.0,0.0,0.0,0.0,0.7130392878304241,0.0934726132282159
1761052705.450152,0.8752100467681885,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43826205024032433,0.23708203357904076,0.6646560530534253,manual,85.0,0.0,0.0,0.0,0.0,0.83069199116603,0.08910588382904341
1761052705.5589972,0.9840552806854248,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017808057781518186,0.5404340109128358,0.6252275908293534,manual,85.0,0.0,0.0,0.0,0.0,0.8266169532543852,0.02512534803326904
1761052705.6677709,1.0928289890289307,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01950595039943456,0.541685130261586,0.812710799839589,manual,85.0,0.0,0.0,0.0,0.0,0.9768838757106195,0.05152887285710267
