timestamp,simulation_time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,attitude_roll,attitude_pitch,attitude_yaw,angular_velocity_x,angular_velocity_y,angular_velocity_z,acceleration_x,acceleration_y,acceleration_z,motor_speed_1,motor_speed_2,motor_speed_3,motor_speed_4,control_throttle,control_roll,control_pitch,control_yaw,estimated_position_x,estimated_position_y,estimated_position_z,estimated_velocity_x,estimated_velocity_y,estimated_velocity_z,estimated_attitude_roll,estimated_attitude_pitch,estimated_attitude_yaw,sensor_accel_x,sensor_accel_y,sensor_accel_z,sensor_gyro_x,sensor_gyro_y,sensor_gyro_z,sensor_gps_x,sensor_gps_y,sensor_gps_z,sensor_gps_vx,sensor_gps_vy,sensor_gps_vz,sensor_baro_altitude,sensor_mag_x,sensor_mag_y,sensor_mag_z,flight_mode,battery_level,gps_fix,waypoint_index,mission_complete,setpoint_altitude,setpoint_position_x,setpoint_position_y,setpoint_position_z,position_error,attitude_error
1760959737.523946,0.110809326171875,0.0,0.0,0.0,0.0,0.0,-3.1317326432973362,0.0,0.0,0.0,,,,,,,,,,,0.6,0.0,0.0,0.0,0.07144976400126636,-0.07872137660480935,0.975844828588407,0.04028815475926987,0.01694200942267349,-2.7607416429710807,-0.0013987104331444134,-0.00024151517288278847,-0.10217402962111494,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,10.976359680019659,0.10218388840453758
1760959737.6327703,0.2196335792541504,0.0,0.0,0.0,0.0,0.0,-6.174809374281101,0.0,0.0,-0.0003104821596471601,,,,,,,,,,,0.6,0.0,0.0,0.0,0.3681678412740089,-0.37813542311748166,0.06664998281817991,0.005374857419623109,0.003654071426209287,-5.809782507778622,-0.001521706300909237,0.0034143223831395765,0.017627314471753905,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,10.080474980581911,0.018019306393097918
1760959737.7406363,0.3274996280670166,0.0,0.0,0.0,0.0,0.0,-9.20660324171521,0.0,0.0,-0.001882318735709582,,,,,,,,,,,0.65,0.0,0.0,0.0677762317122386,0.1426534472873494,-0.9497622468919145,-0.16195890332214125,0.03822454010461882,0.044165574151809286,-8.873942645011093,0.004188698630418991,0.005232497724018648,-0.06979958020849439,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,9.884809100410925,0.07012065049563057
1760959737.8477776,0.43464088439941406,0.0,0.0,0.0,0.0,0.0,-12.163553731656926,0.0,0.0,-0.0021641621926441696,,,,,,,,,,,0.65,0.0,0.0,0.11838505038136321,0.14548974419540966,-0.944315826684163,-0.29903808869666004,0.015381761425974841,0.05667620247868651,-11.8409660848507,0.0015439906095098244,0.005361650504918952,-0.12388380932353868,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,9.74790037140052,0.12400939244932233
1760959737.954973,0.5418362617492676,0.0,0.0,0.0,0.0,0.0,-15.020884721297408,0.0,0.0,-0.00032408522413358306,,,,,,,,,,,0.65,0.0,0.0,-0.0006135368147148266,0.7690081784714875,0.08047764490960756,-0.7641031404853655,-0.008351662024024353,0.00671108112983725,-14.732960497936713,-0.004514497210015134,0.002077990979797018,0.03320731089438067,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,9.268205922910782,0.03357713847854527
1760959738.084145,0.6710083484649658,0.0,0.0,0.0,0.0,0.0,-18.278522909262257,0.0,0.0,0.0016658133772144658,,,,,,,,,,,0.65,0.0,0.0,-0.0005768897679219644,1.0589209076152297,0.5677452566385671,-1.9552486983398385,-0.032673181867699894,-0.00910167121148655,-17.531916554464402,-0.0027840186506306063,-0.004622962021523689,-0.023886925134020853,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,8.1339825221464,0.024488930765915986
1760959738.189684,0.7765471935272217,0.0,0.0,0.0,0.0,0.0,-20.83742359095553,0.0,0.0,0.00305226036601886,,,,,,,,,,,0.65,0.0,0.0,-0.1295582794177421,0.07819436642080102,0.21233844676680028,-1.020660433850323,-0.061253324834790575,0.016354713258630842,-20.263042650902893,-0.00188054757366377,-0.000743515797975841,0.13433631270975455,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,8.98219021281204,0.13435153213630135
1760959738.2965345,0.8833978176116943,0.0,0.0,0.0,0.0,0.0,-23.256234055764835,0.0,0.0,0.004735453324423742,,,,,,,,,,,0.65,0.0,0.0,-0.07140086792736397,0.3859286406768608,0.33358400496139373,-0.8969349878468147,-0.10379987177104884,-0.008091684377019164,-22.757556923821088,-0.002376145765331137,0.0005603149835051636,0.07358386220946213,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,9.11734675328016,0.07362434922795548
1760959738.4055624,0.9924256801605225,0.0,0.0,0.0,0.0,0.0,-25.56482343672646,0.0,0.0,0.007456688328500235,,,,,,,,,,,0.65,0.0,0.0,-0.18551633547355084,-0.5341202502332206,0.5090408929406894,-1.1116658117684068,-0.10022061656547986,-0.034535485738296554,-25.14238274383226,-0.006285002065047042,0.0019256184089785603,0.1930920361031948,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,8.918906419179518,0.19320389142999198
1760959738.5120518,1.0989151000976562,0.0,0.0,0.0,0.0,0.0,-27.660014929669092,0.0,0.0,0.005273265055921481,,,,,,,,,,,0.65,0.0,0.0,0.0007297664227700518,-0.5450080194409973,0.5043025972993543,-1.563232679893444,-0.10186195515600009,-0.05574066736122226,-27.254728119991885,-0.009822711568379041,3.499761094603643e-05,0.014685338521687592,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,8.469380004729734,0.017667655613716856
