timestamp,simulation_time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,attitude_roll,attitude_pitch,attitude_yaw,angular_velocity_x,angular_velocity_y,angular_velocity_z,acceleration_x,acceleration_y,acceleration_z,motor_speed_1,motor_speed_2,motor_speed_3,motor_speed_4,control_throttle,control_roll,control_pitch,control_yaw,estimated_position_x,estimated_position_y,estimated_position_z,estimated_velocity_x,estimated_velocity_y,estimated_velocity_z,estimated_attitude_roll,estimated_attitude_pitch,estimated_attitude_yaw,sensor_accel_x,sensor_accel_y,sensor_accel_z,sensor_gyro_x,sensor_gyro_y,sensor_gyro_z,sensor_gps_x,sensor_gps_y,sensor_gps_z,sensor_gps_vx,sensor_gps_vy,sensor_gps_vz,sensor_baro_altitude,sensor_mag_x,sensor_mag_y,sensor_mag_z,flight_mode,battery_level,gps_fix,waypoint_index,mission_complete,setpoint_altitude,setpoint_position_x,setpoint_position_y,setpoint_position_z,position_error,attitude_error
1760946945.8306687,0.10740542411804199,0.44037038440785603,-0.464648107504082,-0.3892166581323177,19.167259029296467,27.834323156836472,-2.8606279304587825,1.1729672775511006,3.1216554645934425,-0.01842838397783585,,,,,,,,,,,0.7,-0.3,-0.3,-0.0010748176584291546,-1.0623986678607629,0.7865039532685395,-1.8906125702696024,-18.630940143923084,35.90981876929857,-25.268903565580437,1.2580569882529682,1.3202419038955175,0.008612888250988854,,,,,,,,,,,,,,,,,auto,85.0,True,0,False,-10.0,15.0,0.0,-10.0,18.010591437242464,1.8236831556873616
1760946945.9386804,0.21541714668273926,4.451893021934225,4.41199113846937,0.4348214311372542,39.84864331768165,52.2718275822599,24.42477402201341,1.9253376449416555,-2.50879302133445,0.04257450276351211,,,,,,,,,,,0.7,-0.3,-0.3,-0.05047966870920893,-0.1366002669616368,3.2464450711685355,-0.8635544558430439,16.72162961253025,3.271590439466943,-26.555596705275768,1.6441248745273307,3.1012640589926592,0.08322232571471377,,,,,,,,,,,,,,,,,auto,85.0,True,0,False,-10.0,15.0,0.0,-10.0,17.975836849038295,3.511112547631662
1760946946.0461643,0.32290101051330566,9.59651994932295,11.415565383974494,1.8155961912926148,45.245494437535555,45.32429916640445,28.646552785002534,2.372564834963843,2.237782575982322,-0.011634121645671892,,,,,,,,,,,0.7,0.3,0.3,-0.00033604254815533204,6.315598152985041,4.449792602786419,-3.0416941290639534,90.22330833132874,1.859003566213703,-67.27505222459469,-2.9275153313914495,-2.73453673126083,0.04863873098095542,,,,,,,,,,,,,,,,,auto,85.0,True,0,False,-10.0,15.0,0.0,-10.0,11.98488674296727,4.006295405520928
1760946946.1543221,0.4310588836669922,13.200923676363015,15.824601106606845,4.571745661420282,14.386856523950996,4.201553366942804,21.74837305767904,-2.0428702676308528,0.9506210616360458,-0.009245534602450596,,,,,,,,,,,0.7,0.3,0.3,-0.05144051273367162,17.53548440209275,9.658593874816265,-5.742512254058663,93.01444062876419,10.24929976309165,-37.68378428973891,-2.211385707778071,-2.9714692307520116,0.08506761419082555,,,,,,,,,,,,,,,,,auto,85.0,True,0,False,-10.0,15.0,0.0,-10.0,10.855566254172766,3.705009127769484
1760946946.263699,0.540435791015625,13.446747813774849,14.446935695640267,8.405840042186059,-1.5185318815231348,-21.654939773775155,38.031200665267015,1.1240860741947578,-1.6242020477207075,-0.042225650345489016,,,,,,,,,,,0.7,0.3,-0.3,0.12725443903365447,23.69609745330028,12.910475488058443,-7.324570528397372,78.19673881698978,-1.313253927503374,-8.74975307393094,-2.3192108305574926,1.3674088031984797,-0.21268269113225677,,,,,,,,,,,,,,,,,auto,85.0,True,0,False,-10.0,15.0,0.0,-10.0,15.794315784565452,2.700699842401434
1760946946.3729792,0.6497159004211426,15.46402450472481,12.976938817685523,11.579719781273063,7.301937853494725,-9.583595283484103,18.598733117270314,-0.5416875933318075,-2.0096848306006563,0.11302565988160398,,,,,,,,,,,0.7,0.3,-0.3,-0.07383072065323529,27.288405509878306,12.106800947378225,-8.955310097419375,86.69630836851472,-17.77864018400099,9.14428922541242,-2.5150263030235402,2.8847800594720447,0.12283919751054675,,,,,,,,,,,,,,,,,auto,85.0,True,0,False,-10.0,15.0,0.0,-10.0,17.282098140769822,3.8291517030372177
1760946946.4811375,0.7578742504119873,16.75601237058256,12.520485365422942,14.544228312522767,-1.7742763451954104,2.384114306254782,24.762906977679236,2.538448023430245,-1.0203234732441433,0.05379181115373651,,,,,,,,,,,0.7,-0.3,-0.3,0.0512518638127301,39.45000686665655,10.799847123789668,-13.075008176521592,146.66279830918705,-4.977778527259568,-32.34711762075939,1.0283164134267186,0.07877608733484183,-0.08442003986278297,,,,,,,,,,,,,,,,,auto,85.0,True,0,False,-10.0,15.0,0.0,-10.0,26.905300759561396,1.0347787498731362
1760946946.5900414,0.8667781352996826,15.257773514984306,10.9416402323349,11.96040698105749,10.521891828666938,-29.16459055638952,-61.90746651828451,1.5292473574644807,3.13080705292579,-0.03679239631881726,,,,,,,,,,,0.7,0.3,0.3,0.04515316900718113,57.34042304963674,9.912947707273284,-16.65673982829781,190.04128921746786,-14.430099979275415,-74.31943900712787,-1.359717132439448,-0.9696753665316173,-0.0724423979862222,,,,,,,,,,,,,,,,,auto,85.0,True,0,False,-10.0,15.0,0.0,-10.0,43.99193268556169,1.6716306104320942
1760946946.6976342,0.9743709564208984,12.85693319220169,7.958454693665332,5.25978429511918,-39.98280591067939,-27.11325083870893,-61.57786037339186,-1.953754400891612,2.0020925386741384,-0.057803806864358674,,,,,,,,,,,0.7,-0.3,0.3,0.0007342260991089221,54.91473567125012,9.353391222703737,-11.07476134020197,114.36355796598477,6.807054277167656,-59.794521915104475,0.6929154431286155,-1.1223289578282867,0.04217145549095097,,,,,,,,,,,,,,,,,auto,85.0,True,0,False,-10.0,15.0,0.0,-10.0,41.01008611316381,1.3196713729426273
1760946946.8055212,1.0822579860687256,6.960569259637902,7.257903851241599,-1.6964314111379826,-27.699465752718098,7.580901341038226,-61.491609192525814,-0.29811037642428073,-1.1595598929725235,0.17679316926303773,,,,,,,,,,,0.7,-0.3,-0.3,-0.14449670482091356,47.42156680834613,10.206838707648231,-4.5374721586185345,56.813081901281954,-13.64503088862686,-64.91334327405548,3.1200714249157513,1.419843423672927,0.24148765313246795,,,,,,,,,,,,,,,,,auto,85.0,True,0,False,-10.0,15.0,0.0,-10.0,34.42639628439005,3.4364396300442253
