timestamp,simulation_time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,attitude_roll,attitude_pitch,attitude_yaw,control_throttle,control_roll,control_pitch,control_yaw,flight_mode
1761305697.5805316,0.10928726196289062,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305697.6837978,0.2125535011291504,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305697.786625,0.3153805732727051,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305697.890752,0.4195077419281006,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305697.992353,0.5211086273193359,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305698.0967865,0.625542163848877,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305698.201245,0.7300007343292236,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305698.3047276,0.8334832191467285,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305698.4112737,0.9400293827056885,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305698.5168447,1.045600414276123,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305698.6216543,1.1504099369049072,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305698.7251792,1.2539348602294922,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305698.8299587,1.3587143421173096,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305698.9334557,1.4622113704681396,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305699.0358684,1.5646240711212158,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305699.1412268,1.6699824333190918,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305699.244569,1.773324728012085,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305699.347641,1.876396656036377,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305699.4510639,1.9798195362091064,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305699.553237,2.0819926261901855,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305699.657738,2.1864936351776123,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305699.7633832,2.2921388149261475,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305699.8665295,2.395285129547119,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305699.9704084,2.49916410446167,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305700.0733209,2.602076530456543,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305700.1767612,2.705516815185547,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305700.2824118,2.8111674785614014,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305700.385133,2.913888692855835,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305700.4900687,3.018824338912964,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305700.5933437,3.1220993995666504,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305700.6983428,3.2270984649658203,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305700.8034074,3.332163095474243,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305700.9061568,3.4349124431610107,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305701.0109422,3.5396978855133057,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305701.1139808,3.6427364349365234,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305701.2180765,3.7468321323394775,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305701.3236718,3.8524274826049805,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305701.4288933,3.957648992538452,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305701.534343,4.063098669052124,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305701.6418967,4.170652389526367,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305701.746427,4.275182723999023,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305701.8510687,4.37982439994812,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305701.9559002,4.484655857086182,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305702.0611794,4.589935064315796,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305702.1633637,4.692119359970093,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manual
1761305702.3063638,4.8351194858551025,0.0,0.0,0.07282362449212258,0.0,0.0,1.3123354741572,0.0,0.0,0.0,0.9,0.0,0.0,0.0,stabilize
1761305702.4110627,4.939818382263184,0.0,0.0,0.206411485315717,0.0,0.0,1.215419333477432,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305702.5177891,5.046544790267944,0.0,0.0,0.33265095922886134,0.0,0.0,1.155043333132013,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305702.6217258,5.150481462478638,0.0,0.0,0.45030937795473225,0.0,0.0,1.1038758830802515,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305702.7250712,5.253826856613159,0.0,0.0,0.5619338582142929,0.0,0.0,1.0533191709135168,0.0,0.0,0.0,0.42198120014068896,0.0,0.0,0.0,stabilize
1761305702.8298297,5.358585357666016,0.0,0.0,0.6694049446403463,0.0,0.0,0.9968258847740677,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305702.934546,5.463301658630371,0.0,0.0,0.7710888298202867,0.0,0.0,0.943456019278667,0.0,0.0,0.0,0.4212777408947991,0.0,0.0,0.0,stabilize
1761305703.040593,5.569348573684692,0.0,0.0,0.8681725027396464,0.0,0.0,0.892241194622901,0.0,0.0,0.0,0.45093139859650744,0.0,0.0,0.0,stabilize
1761305703.1464016,5.675157308578491,0.0,0.0,0.9592699290638992,0.0,0.0,0.8329301999621703,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305703.2535043,5.782259941101074,0.0,0.0,1.0457351219479327,0.0,0.0,0.7827584394388108,0.0,0.0,0.0,0.4360549711874261,0.0,0.0,0.0,stabilize
1761305703.3585122,5.887267827987671,0.0,0.0,1.1250270194190508,0.0,0.0,0.726730686325685,0.0,0.0,0.0,0.4011247513979367,0.0,0.0,0.0,stabilize
1761305703.463138,5.991893768310547,0.0,0.0,1.1988270522945166,0.0,0.0,0.6825006798197617,0.0,0.0,0.0,0.43562540072038447,0.0,0.0,0.0,stabilize
1761305703.5673625,6.096118211746216,0.0,0.0,1.267408747736606,0.0,0.0,0.6360908468023259,0.0,0.0,0.0,0.43298718151051707,0.0,0.0,0.0,stabilize
1761305703.6762893,6.205044984817505,0.0,0.0,1.3340704826917706,0.0,0.0,0.5884946588367238,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305703.7825866,6.311342239379883,0.0,0.0,1.3944107304628062,0.0,0.0,0.5434952370902447,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305703.8874345,6.416190147399902,0.0,0.0,1.4497164495185317,0.0,0.0,0.5079695864501071,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305703.9910953,6.519850969314575,0.0,0.0,1.5004643387961027,0.0,0.0,0.4715446220765066,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305704.0958035,6.624559164047241,0.0,0.0,1.5479458119434917,0.0,0.0,0.4397298987471502,0.0,0.0,0.0,0.4562631298505414,0.0,0.0,0.0,stabilize
1761305704.2006254,6.729381084442139,0.0,0.0,1.591994738228251,0.0,0.0,0.40882679169209296,0.0,0.0,0.0,0.46505043926676193,0.0,0.0,0.0,stabilize
1761305704.3060272,6.834782838821411,0.0,0.0,1.6329106436896585,0.0,0.0,0.37528249426485716,0.0,0.0,0.0,0.4520268149161191,0.0,0.0,0.0,stabilize
1761305704.411321,6.940076589584351,0.0,0.0,1.6706329385631806,0.0,0.0,0.3475706363017413,0.0,0.0,0.0,0.45735854487320027,0.0,0.0,0.0,stabilize
1761305704.518833,7.047588586807251,0.0,0.0,1.706246303491194,0.0,0.0,0.31566341429953176,0.0,0.0,0.0,0.4222577750735831,0.0,0.0,0.0,stabilize
1761305704.6240828,7.152838468551636,0.0,0.0,1.7383589407926485,0.0,0.0,0.2914947506470899,0.0,0.0,0.0,0.42767262790464705,0.0,0.0,0.0,stabilize
1761305704.7317321,7.260487794876099,0.0,0.0,1.768617590098959,0.0,0.0,0.26656205488284934,0.0,0.0,0.0,0.4,0.0,0.0,0.0,stabilize
1761305704.8375852,7.36634087562561,0.0,0.0,1.795988055515627,0.0,0.0,0.2429901436186346,0.0,0.0,0.0,0.40649230992924773,0.0,0.0,0.0,stabilize
1761305704.94192,7.470675706863403,0.0,0.0,1.8207664948011042,0.0,0.0,0.22718279796340757,0.0,0.0,0.0,0.43807681539617105,0.0,0.0,0.0,stabilize
1761305705.0443115,7.5730671882629395,0.0,0.0,1.8430480020721776,0.0,0.0,0.20557968798235005,0.0,0.0,0.0,0.41652564169601985,0.0,0.0,0.0,stabilize
1761305705.1498258,7.678581476211548,0.0,0.0,1.8641768745313902,0.0,0.0,0.19156741639687816,0.0,0.0,0.0,0.4393492715644937,0.0,0.0,0.0,stabilize
1761305705.2545815,7.783337116241455,0.0,0.0,1.8833932434937473,0.0,0.0,0.18144956797587464,0.0,0.0,0.0,0.47916564902837405,0.0,0.0,0.0,stabilize
1761305705.3606067,7.889362335205078,0.0,0.0,1.9012714518573195,0.0,0.0,0.16132719807048695,0.0,0.0,0.0,0.44231268495443377,0.0,0.0,0.0,stabilize
1761305705.4668093,7.995564937591553,0.0,0.0,1.9176732965387668,0.0,0.0,0.14765580703719994,0.0,0.0,0.0,0.4389842334552035,0.0,0.0,0.0,stabilize
1761305705.571712,8.100467681884766,0.0,0.0,1.9324892345031948,0.0,0.0,0.13973320701430206,0.0,0.0,0.0,0.4728828791784095,0.0,0.0,0.0,stabilize
1761305705.6772168,8.20597243309021,0.0,0.0,1.9462467669186587,0.0,0.0,0.1269382660086319,0.0,0.0,0.0,0.45907712102425446,0.0,0.0,0.0,stabilize
