timestamp,simulation_time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,attitude_roll,attitude_pitch,attitude_yaw,angular_velocity_x,angular_velocity_y,angular_velocity_z,acceleration_x,acceleration_y,acceleration_z,motor_speed_1,motor_speed_2,motor_speed_3,motor_speed_4,control_throttle,control_roll,control_pitch,control_yaw,estimated_position_x,estimated_position_y,estimated_position_z,estimated_velocity_x,estimated_velocity_y,estimated_velocity_z,estimated_attitude_roll,estimated_attitude_pitch,estimated_attitude_yaw,sensor_accel_x,sensor_accel_y,sensor_accel_z,sensor_gyro_x,sensor_gyro_y,sensor_gyro_z,sensor_gps_x,sensor_gps_y,sensor_gps_z,sensor_gps_vx,sensor_gps_vy,sensor_gps_vz,sensor_baro_altitude,sensor_mag_x,sensor_mag_y,sensor_mag_z,flight_mode,battery_level,gps_fix,waypoint_index,mission_complete,setpoint_altitude,setpoint_position_x,setpoint_position_y,setpoint_position_z,position_error,attitude_error
1760964189.0664737,0.11090850830078125,0.0,0.0,0.0,0.0,0.0,-3.2257401256782954,0.0,0.0,0.0,,,,,,,,,,,0.65,0.0,0.0,0.0,0.10033031441848754,-0.48306335442108816,1.2076081348885481,-0.01588897854274509,0.014625209490472059,-2.8378154257895316,-0.006844064606504785,0.003835551677773095,-0.02979382690568419,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,11.218462304683108,0.030809492022698958
1760964189.237027,0.2814617156982422,0.0,0.0,0.0,0.0,0.0,-7.963923219073413,0.0,0.0,-0.007470965906828132,,,,,,,,,,,0.55,0.0,0.0,-0.22981514388692395,0.01273522247419219,-0.7159694441451574,-0.53976804395545,-0.027858549239669593,-0.01817892843695176,-7.360717192940652,-0.009011937785961485,0.008245650022094049,0.08835645670393077,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,9.487294824817425,0.08919680043711486
1760964189.3386195,0.383054256439209,0.0,0.0,0.0,0.0,0.0,-10.627112225886279,0.0,0.0,-0.020625873286450228,,,,,,,,,,,0.55,0.0,0.0,-0.2189906450236793,-0.351609267145876,-0.9059875434653797,-0.6628565048510202,-0.02220184524776186,-0.023567434151710358,-10.136173572423083,-0.00641214261887033,0.003635745445929224,0.08334333284118692,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,9.387581752222463,0.08366866406839059
1760964189.4423337,0.4867684841156006,0.0,0.0,0.0,0.0,0.0,-13.269070383428446,0.0,0.0,-0.028425231734379636,,,,,,,,,,,0.55,0.0,0.0,-0.0037585401176849728,-0.3546015829567036,-0.909732876215455,-0.7548478878913805,-0.03527205311605004,-0.04947324002806449,-12.788312232637862,-0.006663977825443998,0.0012747912227351291,0.022948107559624037,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,9.296568924325205,0.02393009263850948
1760964189.5508301,0.5952649116516113,0.0,0.0,0.0,0.0,0.0,-15.95612606692615,0.0,0.0,-0.025998059380354013,,,,,,,,,,,0.55,0.0,0.0,-0.00918083850399771,-0.35927715828901285,-0.9164264526740983,-0.5744853396793405,-0.05569843077299235,-0.07265191058190922,-15.487541677727204,-0.0072835819110880036,0.010344618066874298,-0.01866482624071093,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,9.476773930592032,0.02254855709354729
1760964189.6580405,0.7024753093719482,0.0,0.0,0.0,0.0,0.0,-18.49200704376157,0.0,0.0,-0.012549965793056533,,,,,,,,,,,0.55,0.0,0.0,-0.021517168366854227,1.5692175531990809,-0.9858125773857798,-0.6603330433975829,-0.04433760119461972,0.013052679540111859,-18.190073689817222,-0.008977686975243045,0.013097519210693213,0.030515646178560125,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,9.52174611230793,0.03439983335126782
1760964189.7587712,0.8032059669494629,0.0,0.0,0.0,0.0,0.0,-20.74454266321766,0.0,0.0,0.0034215659079523918,,,,,,,,,,,0.55,0.0,0.0,-0.020322113670258657,1.1979356959437155,-1.0323012927136104,-1.0007587578413466,-0.11171748466167822,0.013703009600364,-20.505818488036425,-0.010676727018632126,0.013230778197705783,0.009680662258432449,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,9.137124209789619,0.019564284124626546
1760964189.866128,0.9105627536773682,0.0,0.0,0.0,0.0,0.0,-23.010888093234854,0.0,0.0,0.016850703917033596,,,,,,,,,,,0.55,0.0,0.0,-0.13717364643787652,0.7826781858262826,-1.1409052677142029,-1.2920876010652085,-0.07666058605781635,-0.07916528581095972,-22.83332874919643,-0.01898477854989853,0.014927498547855298,0.05405576141762217,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,8.81714173187596,0.059205382964083585
1760964189.9743621,1.0187969207763672,0.0,0.0,0.0,0.0,0.0,-25.13952279088522,0.0,0.0,0.02720769961760716,,,,,,,,,,,0.55,0.0,0.0,-0.2434010754107303,0.21294066198230344,-0.7238513662028537,-1.1425404793316907,-0.061518964293433294,-0.1279241640912973,-24.97361558504843,-0.02234628306188265,0.00935949621146497,0.09571809986065925,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,8.889538440557915,0.09873657466688494
1760964190.084571,1.1290056705474854,0.0,0.0,0.0,0.0,0.0,-27.164095751364087,0.0,0.0,0.03435610504007539,,,,,,,,,,,0.55,0.0,0.0,0.00893565083502183,0.20440277825757677,-0.7421020356315415,-1.3168653510147337,-0.09436578589465057,-0.20337487623440836,-27.01257390031905,-0.025111120591700953,0.01427369153550564,0.01753263673306327,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,8.717185512506681,0.03378905145509818
1760964190.1921618,1.2365965843200684,0.0,0.0,0.0,0.0,0.0,-29.000210352926196,0.0,0.0,0.0339980569437913,,,,,,,,,,,0.55,0.0,0.0,0.019374210344977577,0.1919997051353394,-0.7684856599139663,-1.4426923104054925,-0.13615358593492669,-0.28557446189813346,-28.863562101151008,-0.026463535672894563,0.022503253512707218,0.04861096244511027,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,8.59389021285813,0.059747307962850126
1760964190.3015628,1.3459975719451904,0.0,0.0,0.0,0.0,0.0,-30.70732466583699,0.0,0.0,0.028820660699111243,,,,,,,,,,,0.55,0.0,0.0,-0.1316723602370567,0.17368885048829316,-0.8035607930211051,-1.4924325188895664,-0.19832670146831533,-0.3522300255076382,-30.58386775852935,-0.021663062040526638,0.023037018386371618,0.05727970700132509,,,,,,,,,,,,,,,,,stabilize,85.0,True,0,False,10.0,0.0,0.0,-10.0,8.547197330734349,0.06542902496035977
